Orders.Order Date,Sum(Orders.Profit)
2014-06-06T18:30:00.000Z,-230.33159999999998
2014-06-07T18:30:00.000Z,193.3649999999999
2014-06-08T18:30:00.000Z,629.0288999999998
2014-06-09T18:30:00.000Z,240.8595
2014-06-12T18:30:00.000Z,4.7916
2014-06-13T18:30:00.000Z,57.4938
2014-06-14T18:30:00.000Z,-78.241
2014-06-15T18:30:00.000Z,76.68759999999993
2014-06-16T18:30:00.000Z,1126.6297
2014-06-17T18:30:00.000Z,12.232500000000009
2014-06-19T18:30:00.000Z,-62.959399999999995
2014-06-20T18:30:00.000Z,849.4221
2014-06-21T18:30:00.000Z,40.214700000000015
2014-06-22T18:30:00.000Z,3.180299999999999
2014-06-23T18:30:00.000Z,0.9611999999999998
2014-06-24T18:30:00.000Z,49.71719999999997
2014-06-26T18:30:00.000Z,76.10520000000002
2014-06-27T18:30:00.000Z,109.76199999999999
2014-06-28T18:30:00.000Z,8.557499999999997
2014-06-29T18:30:00.000Z,249.55719999999997
2014-06-30T18:30:00.000Z,75.33319999999998
2014-07-01T18:30:00.000Z,22.150800000000004
2014-07-03T18:30:00.000Z,83.94479999999999
2014-07-04T18:30:00.000Z,182.79359999999997
2014-07-05T18:30:00.000Z,222.8455
2014-07-06T18:30:00.000Z,-34.65980000000001
2014-07-07T18:30:00.000Z,-8.442000000000066
2014-07-08T18:30:00.000Z,57.20779999999999
2014-07-10T18:30:00.000Z,537.7298
2014-07-11T18:30:00.000Z,88.45439999999991
2014-07-12T18:30:00.000Z,4.390199999999979
2014-07-13T18:30:00.000Z,-31.10140000000002
2014-07-14T18:30:00.000Z,3.988200000000001
2014-07-17T18:30:00.000Z,-21.39479999999999
2014-07-18T18:30:00.000Z,103.20620000000002
2014-07-19T18:30:00.000Z,162.18809999999996
2014-07-20T18:30:00.000Z,34.12600000000006
2014-07-21T18:30:00.000Z,229.8348
2014-07-22T18:30:00.000Z,267.48439999999994
2014-07-24T18:30:00.000Z,384.50839999999965
2014-07-25T18:30:00.000Z,-3570.971000000002
2014-07-26T18:30:00.000Z,70.31220000000002
2014-07-27T18:30:00.000Z,34.69839999999999
2014-07-29T18:30:00.000Z,259.8896
2014-07-31T18:30:00.000Z,66.475
2014-08-01T18:30:00.000Z,248.02760000000006
2014-08-02T18:30:00.000Z,-76.7149
2014-08-03T18:30:00.000Z,833.4829000000001
2014-08-04T18:30:00.000Z,504.1059
2014-08-05T18:30:00.000Z,106.6392
2014-08-07T18:30:00.000Z,1129.1342
2014-08-08T18:30:00.000Z,700.8937999999998
2014-08-10T18:30:00.000Z,45.6444
2014-08-11T18:30:00.000Z,357.593
2014-08-14T18:30:00.000Z,118.18259999999994
2014-08-15T18:30:00.000Z,-227.49120000000016
2014-08-16T18:30:00.000Z,193.18359999999996
2014-08-18T18:30:00.000Z,175.46190000000004
2014-08-19T18:30:00.000Z,569.8904999999997
2014-08-21T18:30:00.000Z,4.8787
2014-08-22T18:30:00.000Z,160.40159999999997
2014-08-23T18:30:00.000Z,20.133200000000002
2014-08-24T18:30:00.000Z,118.84229999999997
2014-08-25T18:30:00.000Z,92.08890000000001
2014-08-26T18:30:00.000Z,513.7322999999999
2014-08-28T18:30:00.000Z,-376.46949999999987
2014-08-29T18:30:00.000Z,21.485
2014-08-30T18:30:00.000Z,18.50399999999999
2014-08-31T18:30:00.000Z,85.94020000000002
2014-09-01T18:30:00.000Z,916.2511999999998
2014-09-02T18:30:00.000Z,-4.4639999999999995
2014-09-04T18:30:00.000Z,21.822999999999997
2014-09-05T18:30:00.000Z,39.630799999999994
2014-09-06T18:30:00.000Z,-481.2462999999999
2014-09-07T18:30:00.000Z,-1452.6877000000027
2014-09-08T18:30:00.000Z,16.361599999999854
2014-09-09T18:30:00.000Z,259.62080000000003
2014-09-10T18:30:00.000Z,21.751499999999986
2014-09-11T18:30:00.000Z,600.8836000000001
2014-09-12T18:30:00.000Z,243.82370000000003
2014-09-13T18:30:00.000Z,1530.7599000000002
2014-09-14T18:30:00.000Z,30.1722
2014-09-15T18:30:00.000Z,12.581999999999999
2014-09-16T18:30:00.000Z,233.52869999999993
2014-09-18T18:30:00.000Z,-1539.1441000000011
2014-09-19T18:30:00.000Z,670.1013999999998
2014-09-20T18:30:00.000Z,877.4456999999999
2014-09-21T18:30:00.000Z,87.47569999999996
2014-09-22T18:30:00.000Z,4808.5975
2014-09-23T18:30:00.000Z,8.478399999999993
2014-09-24T18:30:00.000Z,-87.55940000000004
2014-09-25T18:30:00.000Z,230.7266
2014-09-26T18:30:00.000Z,123.10640000000001
2014-09-27T18:30:00.000Z,64.36859999999997
2014-09-28T18:30:00.000Z,890.2808999999994
2014-09-29T18:30:00.000Z,119.4905
2014-09-30T18:30:00.000Z,0
2014-10-01T18:30:00.000Z,133.76319999999998
2014-10-02T18:30:00.000Z,-65.42790000000007
2014-10-03T18:30:00.000Z,45.07089999999994
2014-10-04T18:30:00.000Z,46.48299999999999
2014-10-05T18:30:00.000Z,50.039500000000004
2014-10-06T18:30:00.000Z,31.85600000000001
2014-10-07T18:30:00.000Z,60.751799999999996
2014-10-08T18:30:00.000Z,70.00429999999997
2014-10-09T18:30:00.000Z,169.9526
2014-10-10T18:30:00.000Z,110.6137999999999
2014-10-11T18:30:00.000Z,12.877099999999997
2014-10-12T18:30:00.000Z,454.1032999999999
2014-10-13T18:30:00.000Z,1059.3592
2014-10-14T18:30:00.000Z,-0.9321000000000002
2014-10-15T18:30:00.000Z,91.40880000000001
2014-10-16T18:30:00.000Z,-36.83800000000003
2014-10-17T18:30:00.000Z,606.1102
2014-10-18T18:30:00.000Z,124.54770000000002
2014-10-19T18:30:00.000Z,-65.98380000000004
2014-10-20T18:30:00.000Z,26.062299999999937
2014-10-21T18:30:00.000Z,23.303199999999983
2014-10-23T18:30:00.000Z,18.559199999999997
2014-10-24T18:30:00.000Z,9.449100000000001
2014-10-25T18:30:00.000Z,41.59200000000001
2014-10-26T18:30:00.000Z,7.6626
2014-10-27T18:30:00.000Z,93.42820000000002
2014-10-28T18:30:00.000Z,378.5485999999997
2014-10-30T18:30:00.000Z,-48.1075000000003
2014-10-31T18:30:00.000Z,663.3640999999996
2014-11-01T18:30:00.000Z,286.5753999999999
2014-11-02T18:30:00.000Z,-108.22130000000007
2014-11-03T18:30:00.000Z,2443.3920000000003
2014-11-04T18:30:00.000Z,-61.611600000000024
2014-11-05T18:30:00.000Z,20.9664
2014-11-06T18:30:00.000Z,155.4863
2014-11-07T18:30:00.000Z,25.018199999999993
2014-11-08T18:30:00.000Z,222.6885999999999
2014-11-09T18:30:00.000Z,436.6331
2014-11-10T18:30:00.000Z,-449.531100000001
2014-11-11T18:30:00.000Z,79.63399999999993
2014-11-13T18:30:00.000Z,308.9068
2014-11-14T18:30:00.000Z,400.07809999999984
2014-11-15T18:30:00.000Z,137.55819999999994
2014-11-16T18:30:00.000Z,1954.1346
2014-11-17T18:30:00.000Z,-347.5227000000001
2014-11-18T18:30:00.000Z,1979.1982000000005
2014-11-19T18:30:00.000Z,251.172
2014-11-20T18:30:00.000Z,378.1698999999999
2014-11-21T18:30:00.000Z,461.89209999999997
2014-11-22T18:30:00.000Z,-105.23840000000004
2014-11-23T18:30:00.000Z,-97.35739999999998
2014-11-24T18:30:00.000Z,148.6271999999999
2014-11-25T18:30:00.000Z,-62.16120000000005
2014-11-26T18:30:00.000Z,41.29599999999999
2014-11-27T18:30:00.000Z,12.47319999999985
2014-11-28T18:30:00.000Z,104.67719999999997
2014-11-29T18:30:00.000Z,11.828999999999995
2014-11-30T18:30:00.000Z,875.1448000000003
2014-12-01T18:30:00.000Z,111.37489999999994
2014-12-02T18:30:00.000Z,146.8304
2014-12-03T18:30:00.000Z,62.3904
2014-12-04T18:30:00.000Z,425.0407999999998
2014-12-05T18:30:00.000Z,-19.01900000000001
2014-12-06T18:30:00.000Z,201.7832
2014-12-07T18:30:00.000Z,125.92729999999999
2014-12-08T18:30:00.000Z,125.75129999999989
2014-12-09T18:30:00.000Z,101.14259999999996
2014-12-11T18:30:00.000Z,-72.10080000000005
2014-12-12T18:30:00.000Z,8.731400000000015
2014-12-13T18:30:00.000Z,2220.5214999999994
2014-12-14T18:30:00.000Z,-144.73200000000003
2014-12-15T18:30:00.000Z,415.6423999999999
2014-12-16T18:30:00.000Z,7.192399999999999
2014-12-18T18:30:00.000Z,356.9568999999999
2014-12-19T18:30:00.000Z,1557.0101999999997
2014-12-20T18:30:00.000Z,178.26479999999987
2014-12-21T18:30:00.000Z,183.1211
2014-12-22T18:30:00.000Z,67.37939999999995
2014-12-23T18:30:00.000Z,264.3079999999999
2014-12-25T18:30:00.000Z,-3.5974000000001105
2014-12-26T18:30:00.000Z,-336.3251
2014-12-27T18:30:00.000Z,706.8573999999999
2014-12-28T18:30:00.000Z,568.0094999999999
2014-12-29T18:30:00.000Z,-594.5496000000003
2014-12-30T18:30:00.000Z,1444.5131
2015-01-01T18:30:00.000Z,-1161.5484000000001
2015-01-02T18:30:00.000Z,-348.45780000000025
2015-01-03T18:30:00.000Z,104.67240000000001
2015-01-04T18:30:00.000Z,62.5086
2015-01-05T18:30:00.000Z,7.893399999999997
2015-01-08T18:30:00.000Z,131.0797
2015-01-09T18:30:00.000Z,-373.3048
2015-01-11T18:30:00.000Z,62.80479999999997
2015-01-12T18:30:00.000Z,160.30859999999998
2015-01-16T18:30:00.000Z,-300.04939999999993
2015-01-18T18:30:00.000Z,-21.71220000000001
2015-01-22T18:30:00.000Z,20.8106
2015-01-23T18:30:00.000Z,2.131999999999999
2015-01-25T18:30:00.000Z,84.0512
2015-01-26T18:30:00.000Z,-191.64319999999998
2015-01-27T18:30:00.000Z,-1862.3124000000003
2015-01-29T18:30:00.000Z,302.85329999999976
2015-01-30T18:30:00.000Z,38.9066
2015-02-02T18:30:00.000Z,157.41179999999997
2015-02-05T18:30:00.000Z,242.11719999999983
2015-02-06T18:30:00.000Z,152.59089999999998
2015-02-07T18:30:00.000Z,-19.173399999999994
2015-02-08T18:30:00.000Z,102.37639999999999
2015-02-09T18:30:00.000Z,7.724
2015-02-13T18:30:00.000Z,104.53889999999993
2015-02-14T18:30:00.000Z,477.34559999999993
2015-02-15T18:30:00.000Z,74.68449999999999
2015-02-17T18:30:00.000Z,31.6342
2015-02-19T18:30:00.000Z,77.5644
2015-02-20T18:30:00.000Z,1294.0764
2015-02-21T18:30:00.000Z,20.6336
2015-02-22T18:30:00.000Z,10.5336
2015-02-24T18:30:00.000Z,11.735999999999999
2015-02-26T18:30:00.000Z,52.49029999999999
2015-02-27T18:30:00.000Z,15.566399999999952
2015-02-28T18:30:00.000Z,12.718199999999825
2015-03-01T18:30:00.000Z,218.96289999999996
2015-03-04T18:30:00.000Z,-417.895
2015-03-05T18:30:00.000Z,473.75179999999995
2015-03-06T18:30:00.000Z,271.4153
2015-03-07T18:30:00.000Z,592.3804999999999
2015-03-08T18:30:00.000Z,53.96189999999999
2015-03-09T18:30:00.000Z,23.259200000000007
2015-03-11T18:30:00.000Z,9.997999999999998
2015-03-12T18:30:00.000Z,234.47439999999992
2015-03-13T18:30:00.000Z,332.74219999999997
2015-03-14T18:30:00.000Z,1.6776
2015-03-15T18:30:00.000Z,3508.0308999999997
2015-03-16T18:30:00.000Z,11.834999999999999
2015-03-18T18:30:00.000Z,1982.1857999999997
2015-03-19T18:30:00.000Z,485.7153999999999
2015-03-20T18:30:00.000Z,242.51489999999995
2015-03-21T18:30:00.000Z,270.7980999999998
2015-03-22T18:30:00.000Z,181.08279999999996
2015-03-23T18:30:00.000Z,-22.249399999999998
2015-03-25T18:30:00.000Z,937.2579999999999
2015-03-26T18:30:00.000Z,3.3479999999999954
2015-03-27T18:30:00.000Z,59.342400000000005
2015-03-28T18:30:00.000Z,296.8997999999999
2015-03-29T18:30:00.000Z,-87.92520000000003
2015-03-30T18:30:00.000Z,55.814299999999996
2015-04-01T18:30:00.000Z,-35.82450000000002
2015-04-03T18:30:00.000Z,384.47649999999993
2015-04-04T18:30:00.000Z,-243.81410000000008
2015-04-05T18:30:00.000Z,-0.17040000000000433
2015-04-06T18:30:00.000Z,-1113.9491000000003
2015-04-08T18:30:00.000Z,133.53269999999998
2015-04-09T18:30:00.000Z,48.6963
2015-04-10T18:30:00.000Z,423.98699999999997
2015-04-11T18:30:00.000Z,0.4073999999999991
2015-04-12T18:30:00.000Z,-38.72820000000007
2015-04-13T18:30:00.000Z,2.640599999999999
2015-04-15T18:30:00.000Z,815.8418
2015-04-16T18:30:00.000Z,686.5088999999997
2015-04-17T18:30:00.000Z,214.8503
2015-04-18T18:30:00.000Z,-564.9804000000003
2015-04-19T18:30:00.000Z,507.1407
2015-04-20T18:30:00.000Z,228.89280000000002
2015-04-21T18:30:00.000Z,24.444300000000002
2015-04-23T18:30:00.000Z,7.537099999999999
2015-04-24T18:30:00.000Z,118.58120000000005
2015-04-25T18:30:00.000Z,-134.89960000000008
2015-04-26T18:30:00.000Z,978.3105
2015-04-27T18:30:00.000Z,1911.4570999999999
2015-04-28T18:30:00.000Z,2.8884000000000007
2015-04-29T18:30:00.000Z,-170.33110000000005
2015-04-30T18:30:00.000Z,66.22339999999997
2015-05-01T18:30:00.000Z,16.84680000000001
2015-05-02T18:30:00.000Z,255.46429999999998
2015-05-03T18:30:00.000Z,157.5021999999999
2015-05-06T18:30:00.000Z,-4.981000000000009
2015-05-07T18:30:00.000Z,1241.9831000000001
2015-05-08T18:30:00.000Z,23.9169
2015-05-09T18:30:00.000Z,-190.8586
2015-05-10T18:30:00.000Z,16.797200000000004
2015-05-11T18:30:00.000Z,147.6039
2015-05-12T18:30:00.000Z,22.278799999999997
2015-05-13T18:30:00.000Z,320.8917999999999
2015-05-14T18:30:00.000Z,-1.6029999999999998
2015-05-15T18:30:00.000Z,31.995999999999974
2015-05-16T18:30:00.000Z,-13.745200000000004
2015-05-17T18:30:00.000Z,5.3214
2015-05-19T18:30:00.000Z,15.47919999999999
2015-05-20T18:30:00.000Z,-62.22240000000001
2015-05-21T18:30:00.000Z,425.81889999999964
2015-05-22T18:30:00.000Z,367.82719999999995
2015-05-23T18:30:00.000Z,-176.59190000000004
2015-05-24T18:30:00.000Z,265.8342999999999
2015-05-25T18:30:00.000Z,9.359999999999985
2015-05-27T18:30:00.000Z,244.07939999999994
2015-05-28T18:30:00.000Z,166.11509999999998
2015-05-29T18:30:00.000Z,87.62519999999998
2015-05-30T18:30:00.000Z,1228.9059999999997
2015-05-31T18:30:00.000Z,300.4786
2015-06-03T18:30:00.000Z,464.80840000000006
2015-06-04T18:30:00.000Z,173.93400000000005
2015-06-06T18:30:00.000Z,0.4980000000000029
2015-06-07T18:30:00.000Z,-296.34940000000006
2015-06-08T18:30:00.000Z,86.00640000000004
2015-06-10T18:30:00.000Z,-60.60040000000022
2015-06-11T18:30:00.000Z,27.745799999999992
2015-06-12T18:30:00.000Z,395.69410000000005
2015-06-13T18:30:00.000Z,5.107200000000002
2015-06-14T18:30:00.000Z,-20.14430000000003
2015-06-15T18:30:00.000Z,1173.3926
2015-06-17T18:30:00.000Z,344.13880000000006
2015-06-18T18:30:00.000Z,101.61719999999997
2015-06-19T18:30:00.000Z,255.459
2015-06-20T18:30:00.000Z,37.79159999999999
2015-06-21T18:30:00.000Z,-66.72130000000016
2015-06-22T18:30:00.000Z,154.51919999999998
2015-06-24T18:30:00.000Z,88.3863
2015-06-25T18:30:00.000Z,308.0026999999999
2015-06-27T18:30:00.000Z,-225.40280000000004
2015-06-28T18:30:00.000Z,87.1955
2015-07-01T18:30:00.000Z,-50.82450000000013
2015-07-02T18:30:00.000Z,179.01669999999996
2015-07-03T18:30:00.000Z,297.90439999999995
2015-07-04T18:30:00.000Z,8.6351
2015-07-05T18:30:00.000Z,275.7629999999999
2015-07-07T18:30:00.000Z,6.599999999999999
2015-07-08T18:30:00.000Z,416.81359999999984
2015-07-09T18:30:00.000Z,10.729999999999997
2015-07-10T18:30:00.000Z,268.62969999999996
2015-07-11T18:30:00.000Z,140.70149999999995
2015-07-12T18:30:00.000Z,282.9551999999999
2015-07-13T18:30:00.000Z,-200
2015-07-15T18:30:00.000Z,203.53549999999967
2015-07-16T18:30:00.000Z,-2.536200000000015
2015-07-17T18:30:00.000Z,218.46310000000003
2015-07-18T18:30:00.000Z,-1.3499999999999996
2015-07-19T18:30:00.000Z,109.8482000000001
2015-07-22T18:30:00.000Z,74.60099999999998
2015-07-23T18:30:00.000Z,174.00939999999997
2015-07-24T18:30:00.000Z,200.37110000000004
2015-07-25T18:30:00.000Z,-71.34030000000007
2015-07-26T18:30:00.000Z,0.29969999999999963
2015-07-29T18:30:00.000Z,143.93660000000003
2015-07-30T18:30:00.000Z,601.8854999999999
2015-07-31T18:30:00.000Z,-172.51080000000007
2015-08-01T18:30:00.000Z,-37.160499999999956
2015-08-04T18:30:00.000Z,-19.77000000000001
2015-08-05T18:30:00.000Z,-81.35049999999997
2015-08-06T18:30:00.000Z,245.83329999999998
2015-08-07T18:30:00.000Z,300.04439999999994
2015-08-08T18:30:00.000Z,1061.5805
2015-08-09T18:30:00.000Z,85.20669999999998
2015-08-10T18:30:00.000Z,49.724500000000006
2015-08-12T18:30:00.000Z,55.83849999999997
2015-08-14T18:30:00.000Z,108.50130000000001
2015-08-15T18:30:00.000Z,1.6120999999997991
2015-08-16T18:30:00.000Z,0.4823999999999611
2015-08-20T18:30:00.000Z,-147.18779999999995
2015-08-21T18:30:00.000Z,23.8856
2015-08-22T18:30:00.000Z,359.4772999999999
2015-08-23T18:30:00.000Z,1469.2683999999992
2015-08-24T18:30:00.000Z,7.654400000000008
2015-08-26T18:30:00.000Z,156.97590000000002
2015-08-27T18:30:00.000Z,1420.1491999999994
2015-08-28T18:30:00.000Z,47.086600000000004
2015-08-30T18:30:00.000Z,420.4669000000001
2015-08-31T18:30:00.000Z,751.9427999999999
2015-09-02T18:30:00.000Z,182.8788
2015-09-03T18:30:00.000Z,252.039
2015-09-04T18:30:00.000Z,-31.056400000000014
2015-09-05T18:30:00.000Z,301.34259999999995
2015-09-06T18:30:00.000Z,-39.06220000000029
2015-09-07T18:30:00.000Z,20.834399999999995
2015-09-09T18:30:00.000Z,283.65899999999993
2015-09-10T18:30:00.000Z,467.95910000000003
2015-09-11T18:30:00.000Z,119.36759999999995
2015-09-12T18:30:00.000Z,705.9920999999998
2015-09-13T18:30:00.000Z,720.4735000000001
2015-09-14T18:30:00.000Z,539.7909999999998
2015-09-15T18:30:00.000Z,14.6264
2015-09-16T18:30:00.000Z,-1194.2832000000003
2015-09-17T18:30:00.000Z,778.9322
2015-09-18T18:30:00.000Z,194.79919999999996
2015-09-19T18:30:00.000Z,-905.3417999999999
2015-09-20T18:30:00.000Z,1297.1822000000002
2015-09-21T18:30:00.000Z,29.083499999999873
2015-09-23T18:30:00.000Z,1176.435
2015-09-24T18:30:00.000Z,858.6825000000001
2015-09-25T18:30:00.000Z,672.7522000000001
2015-09-26T18:30:00.000Z,722.861
2015-09-27T18:30:00.000Z,287.2722
2015-09-30T18:30:00.000Z,169.70020000000002
2015-10-01T18:30:00.000Z,290.7676000000001
2015-10-02T18:30:00.000Z,-20.209199999999992
2015-10-03T18:30:00.000Z,63.98499999999997
2015-10-04T18:30:00.000Z,-21.292799999999943
2015-10-07T18:30:00.000Z,-7.664500000000004
2015-10-08T18:30:00.000Z,561.5940999999999
2015-10-09T18:30:00.000Z,-354.4476
2015-10-10T18:30:00.000Z,-378.27810000000005
2015-10-11T18:30:00.000Z,312.5427999999999
2015-10-12T18:30:00.000Z,101.18540000000003
2015-10-14T18:30:00.000Z,-332.0802999999999
2015-10-15T18:30:00.000Z,214.4922
2015-10-16T18:30:00.000Z,3.8939999999999912
2015-10-17T18:30:00.000Z,-155.48140000000006
2015-10-18T18:30:00.000Z,633.5718
2015-10-19T18:30:00.000Z,155.3014
2015-10-21T18:30:00.000Z,-6.768800000000001
2015-10-22T18:30:00.000Z,352.14410000000004
2015-10-23T18:30:00.000Z,-140.5054
2015-10-24T18:30:00.000Z,96.38910000000001
2015-10-25T18:30:00.000Z,-59.06620000000006
2015-10-27T18:30:00.000Z,36.869200000000006
2015-10-28T18:30:00.000Z,119.3436
2015-10-29T18:30:00.000Z,550.7928999999999
2015-10-30T18:30:00.000Z,630.5868999999999
2015-10-31T18:30:00.000Z,922.0565
2015-11-01T18:30:00.000Z,759.3802999999997
2015-11-02T18:30:00.000Z,371.94720000000007
2015-11-04T18:30:00.000Z,113.24299999999998
2015-11-05T18:30:00.000Z,-1.0428000000000006
2015-11-06T18:30:00.000Z,-957.6868000000003
2015-11-07T18:30:00.000Z,4006.636699999999
2015-11-08T18:30:00.000Z,1442.5108999999998
2015-11-09T18:30:00.000Z,929.9649999999999
2015-11-10T18:30:00.000Z,163.92040000000003
2015-11-11T18:30:00.000Z,23.462499999999928
2015-11-12T18:30:00.000Z,205.98509999999976
2015-11-13T18:30:00.000Z,573.2891
2015-11-14T18:30:00.000Z,-37.52530000000002
2015-11-15T18:30:00.000Z,884.1845999999998
2015-11-16T18:30:00.000Z,617.7706999999998
2015-11-18T18:30:00.000Z,283.2596
2015-11-19T18:30:00.000Z,-224.6004000000001
2015-11-20T18:30:00.000Z,-209.56780000000015
2015-11-21T18:30:00.000Z,-68.56810000000006
2015-11-22T18:30:00.000Z,960.7959999999999
2015-11-23T18:30:00.000Z,388.7960000000001
2015-11-24T18:30:00.000Z,1.4759999999999982
2015-11-25T18:30:00.000Z,492.1915
2015-11-26T18:30:00.000Z,62.725199999999944
2015-11-27T18:30:00.000Z,118.6929999999999
2015-11-28T18:30:00.000Z,578.8301999999999
2015-11-29T18:30:00.000Z,72.6601
2015-11-30T18:30:00.000Z,953.1089999999999
